id,name,order,active,createdAt,description,typeId,totalActivities,code,levelId,learningMore,periodId,levelCodeId,institutionId,carrerId,sessionId,startDate,endDate,regionalId,campusId,localId,hasEcampus,hasEyoung,hasActivated,days,scheduleStart,scheduleEnd
000000041882,Seg 09:20 - 10:10,0,1,2022-01-07T13:49:00.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2220,100779,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,1,162,0,0,1,Turma A, , 
000000041883,Seg 14:00 - 14:50,0,1,2022-01-07T13:52:00.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2220,100779,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,1,162,0,0,1,Turma B, , 
000000041884,Ter 11:10 - 12:00,0,1,2022-01-07T13:54:00.000Z,YEAR 3 SP 3HS,2,87,Y3FCL3,69,eyoung,2220,100776,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,23,161,0,0,1,Turma A, , 
000000041885,Quin 11:00 - 11:50,0,1,2022-01-07T13:55:02.000Z,YEAR 6 SP 3HS,2,99,Y6FCLI13,109,podcast,2220,100781,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,1,162,0,0,1,Turma A, , 
000000041886,Seg 11:50 - 12:40,0,1,2022-01-07T13:58:00.000Z,YEAR 7 SP 3HS,1,115,Y7FCLI23,108,podcast,2220,100782,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,1,162,0,0,1,Turma A, , 
000000041887,Seg 07:20 - 08:10,0,1,2022-01-07T14:01:00.000Z,YEAR 8 SP 3HS,1,117,Y8FCLI33,74,podcast,2220,100783,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,1,162,0,0,1,Turma A, , 
000000041888,Seg 10:10 - 11:00,0,1,2022-01-07T14:04:01.000Z,YEAR 9 SP 3HS,1,114,Y9FCLI43,113,podcast,2220,100784,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,1,162,0,0,1,Turma A, , 
000000041889,Ter 15:30 - 16:20,0,1,2022-01-07T14:12:00.000Z,YEAR 3 SP 3HS,2,87,Y3FCL3,69,eyoung,2220,100776,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,23,161,0,0,1,Turma B, , 
000000041890,Seg 08:00 - 08:50,0,1,2022-01-07T14:12:04.000Z,YEAR 1 SP 3HS,2,91,Y1FCL3,67,eyoung,2220,100774,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma A, , 
000000041891,Ter 07:30 - 08:20,0,1,2022-01-07T14:16:05.000Z,YEAR 4 SP 3HS,2,84,Y4FEF3,70,eyoung,2220,100777,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,23,161,0,0,1,Turma A, , 
000000041892,Seg 13:50 - 14:40,0,1,2022-01-07T14:16:00.000Z,YEAR 1 SP 3HS,2,91,Y1FCL3,67,eyoung,2220,100774,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma B, , 
000000041893,Ter 13:30 - 14:30,0,1,2022-01-07T14:23:00.000Z,YEAR 4 SP 3HS,2,84,Y4FEF3,70,eyoung,2220,100777,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,23,161,0,0,1,Turma B, , 
000000041894,Quar 11:10 - 12:00,0,1,2022-01-07T14:28:00.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2220,100779,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,23,161,0,0,1,Turma A, , 
000000041895,Seg 11:40 - 12:30,0,1,2022-01-07T14:27:00.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2220,100775,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma A, , 
000000041896,Quar 13:30 - 14:20,0,1,2022-01-07T14:33:00.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2220,100779,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,23,161,0,0,1,Turma B, , 
000000041897,Seg 13:00 - 13:50,0,1,2022-01-07T14:33:04.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2220,100775,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma B, , 
000000041898,Seg 07:10 - 08:00,0,1,2022-01-07T14:36:03.000Z,YEAR 3 SP 3HS,2,87,Y3FCL3,69,eyoung,2220,100776,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma A, , 
000000041899,Seg 15:00 - 15:50,0,1,2022-01-07T14:39:00.000Z,YEAR 3 SP 3HS,2,87,Y3FCL3,69,eyoung,2220,100776,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma B, , 
000000041900,Quar 07:10 - 08:00,0,1,2022-01-07T14:43:00.000Z,YEAR 4 SP 3HS,2,84,Y4FEF3,70,eyoung,2220,100777,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma A, , 
000000041901,Quin 11:20 - 12:10,0,1,2022-01-07T14:47:00.000Z,ARTS & SCIENCE YEAR 1_SP,2,17,SARFY1,182,eyoung,2220,100746,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma A, , 
000000041902,Seg 15:50 - 16:40,0,1,2022-01-07T14:46:00.000Z,YEAR 4 SP 3HS,2,84,Y4FEF3,70,eyoung,2220,100777,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma B, , 
000000041903,Seg 10:00 - 10:50,0,1,2022-01-07T14:49:01.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2220,100779,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma A, , 
000000041904,Ter 13:50 - 14:40,0,1,2022-01-07T14:52:00.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2220,100779,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,165,0,0,1,Turma B, , 
000000041905,Quin 14:20 - 15:10,0,1,2022-01-07T14:55:00.000Z,ARTS & SCIENCE YEAR 1_SP,2,17,SARFY1,182,eyoung,2220,100746,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma B, , 
000000041906,Seg 07:10 - 08:00,0,1,2022-01-07T14:57:00.000Z,YEAR 1 SP 3HS,2,91,Y1FCL3,67,eyoung,2220,100774,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,4,167,0,0,1,Turma A, , 
000000041907,Quin 10:30 - 11:20,0,1,2022-01-07T15:07:00.000Z,ARTS & SCIENCE YEAR 2_SP,2,17,SARFY2,183,eyoung,2220,100747,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma A, , 
000000041908,Quin 15:10 - 16:00,0,1,2022-01-07T15:11:00.000Z,ARTS & SCIENCE YEAR 2_SP,2,17,SARFY2,183,eyoung,2220,100747,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma B, , 
000000041909,Quin 09:40 - 10:30,0,1,2022-01-07T15:14:01.000Z,ARTS & SCIENCE YEAR 3_SP,2,20,SARFY3,184,eyoung,2220,100748,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma A, , 
000000041910,Quin 13:30 - 14:20,0,1,2022-01-07T15:18:00.000Z,ARTS & SCIENCE YEAR 3_SP,2,20,SARFY3,184,eyoung,2220,100748,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma B, , 
000000041911,Quin 08:20 - 09:10,0,1,2022-01-07T15:23:00.000Z,ARTS & SCIENCE YEAR 4_SP,2,20,SARFY4,185,eyoung,2220,100749,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma A, , 
000000041912,Quin 16:30 - 17:20,0,1,2022-01-07T15:27:00.000Z,ARTS & SCIENCE YEAR 4_SP,2,20,SARFY4,185,eyoung,2220,100749,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma B, , 
000000041913,Quar 09:40 - 10:30,0,1,2022-01-07T15:31:00.000Z,ARTS & SCIENCE YEAR 5_SP,2,18,SARFY5,186,eyoung,2220,100750,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma A, , 
000000041914,Segunda - 12:00/12:50,0,1,2022-01-07T15:34:00.000Z,ARTS & SCIENCE YEAR 5_SP,2,18,SARFY5,186,eyoung,2220,100750,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,0,,,
000000041915,Seg 11:20 - 12:10/Sex 08:20 - 09:10,0,1,2022-01-07T15:59:00.000Z,YEAR 6 SP 3HS,2,99,Y6FCLI13,109,podcast,2220,100781,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma A, , 
000000041916,Quar 11:20 - 12:10,0,1,2022-01-07T16:02:00.000Z,YEAR 7 SP 3HS,1,115,Y7FCLI23,108,podcast,2220,100782,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma A, , 
000000041917,Quar 07:30 - 08:20,0,1,2022-01-07T16:05:00.000Z,YEAR 8 SP 3HS,1,117,Y8FCLI33,74,podcast,2220,100783,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma A, , 
000000041918,Sex 10:30 - 11:20/Sex 11:20 - 12:10,0,1,2022-01-07T16:09:00.000Z,YEAR 9 SP 3HS,1,114,Y9FCLI43,113,podcast,2220,100784,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,4,47,166,0,0,1,Turma A, , 
000000041919,Seg Quar Sex 12:00 - 12:50,0,1,2022-01-07T16:32:01.000Z,KINDER 1 SP 3HS,2,40,K1FCL3,77,eyoung,2220,100771,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,164,0,0,1,Turma B, , 
000000041920,Quar 13:20 - 14:10,0,1,2022-01-07T16:31:00.000Z,ARTS & SCIENCE YEAR 1_SP,2,17,SARFY1,182,eyoung,2220,100746,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,Turma B, , 
000000041921,Seg 16:20 - 17:10,0,1,2022-01-07T16:34:03.000Z,ARTS & SCIENCE YEAR 1_SP,2,17,SARFY1,182,eyoung,2220,100746,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,Turma D, , 
000000041922,Seg Quar Sex 08:00 - 08:50,0,1,2022-01-07T16:34:01.000Z,KINDER 2 SP 3HS,2,40,K2FCL3,78,eyoung,2220,100772,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,164,0,0,1,Turma A, , 
000000041923,Seg Quar Sex 13:00 - 13:50,0,1,2022-01-07T16:36:01.000Z,KINDER 2 SP 3HS,2,40,K2FCL3,78,eyoung,2220,100772,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,164,0,0,1,Turma B, , 
000000041924,Quar 15:00 - 15:50,0,1,2022-01-07T16:37:05.000Z,ARTS & SCIENCE YEAR 2_SP,2,17,SARFY2,183,eyoung,2220,100747,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,Turma B, , 
000000041925,Seg Quar Sex 09:00 - 09:50,0,1,2022-01-07T16:39:00.000Z,KINDER 3 SP 3HS,2,40,K3FCL3,79,eyoung,2220,100773,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,164,0,0,1,Turma A, , 
000000041926,Sex 13:20 - 14:20,0,1,2022-01-07T16:40:00.000Z,ARTS & SCIENCE YEAR 2_SP,2,17,SARFY2,183,eyoung,2220,100747,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,Turma D, , 
000000041927,Seg Quar Sex 14:00 - 15:00,0,1,2022-01-07T16:41:02.000Z,KINDER 3 SP 3HS,2,40,K3FCL3,79,eyoung,2220,100773,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,164,0,0,1,Turma B, , 
000000041928,Quin 16:20 - 17:10,0,1,2022-01-07T17:00:02.000Z,ARTS & SCIENCE YEAR 3_SP,2,20,SARFY3,184,eyoung,2220,100748,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,Turma B, , 
000000041929,Seg 15:00 - 15:50,0,1,2022-01-07T17:03:00.000Z,ARTS & SCIENCE YEAR 3_SP,2,20,SARFY3,184,eyoung,2220,100748,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,Turma D, , 
000000041931,Segunda Quarta Sexta - 07:00/07:50,0,1,2022-01-07T17:04:02.000Z,YEAR 1 SP 3HS,2,91,Y1FCL3,67,eyoung,2220,100774,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,1,0,,,
000000041932,Seg Quar 17:10 - 18:00,0,1,2022-01-07T17:06:01.000Z,ARTS & SCIENCE YEAR 4_SP,2,20,SARFY4,185,eyoung,2220,100749,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,Turma B, , 
000000041933,Seg Quar Sex 12:00 - 12:50,0,1,2022-01-07T17:06:02.000Z,YEAR 1 SP 3HS,2,91,Y1FCL3,67,eyoung,2220,100774,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,1,Turma B, , 
000000041934,Segunda Quarta Sexta - 07:00/07:50,0,1,2022-01-07T17:08:00.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2220,100775,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,1,0,,,
000000041935,Sex 16:20 - 17:10,0,1,2022-01-07T17:09:00.000Z,ARTS & SCIENCE YEAR 4_SP,2,20,SARFY4,185,eyoung,2220,100749,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,Turma D, , 
000000041936,Seg Quar Sex 07:00 - 07:50,0,1,2022-01-07T17:10:00.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2220,100775,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,1,Turma B, , 
000000041937,Quar 16:20 - 17:10,0,1,2022-01-07T17:11:00.000Z,ARTS & SCIENCE YEAR 5_SP,2,18,SARFY5,186,eyoung,2220,100750,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,Turma B, , 
000000041938,Segunda Quarta Sexta - 07:00/07:50,0,1,2022-01-07T17:12:01.000Z,YEAR 3 SP 3HS,2,87,Y3FCL3,69,eyoung,2220,100776,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,1,0,,,
000000041939,Segunda - 13:20/14:10,0,1,2022-01-07T17:14:00.000Z,ARTS & SCIENCE YEAR 5_SP,2,18,SARFY5,186,eyoung,2220,100750,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,33,168,0,0,1,,,
000000041940,Seg Quar Sex 13:00 - 13:50,0,1,2022-01-07T17:14:01.000Z,YEAR 3 SP 3HS,2,87,Y3FCL3,69,eyoung,2220,100776,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,1,Turma B, , 
000000041941,Seg Quar Sex 12:00 - 12:50,0,1,2022-01-07T17:18:00.000Z,YEAR 4 SP 3HS,2,84,Y4FEF3,70,eyoung,2220,100777,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,1,Turma B, , 
000000041943,Ter Quin 07:00 - 07:50,0,1,2022-01-07T17:21:01.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2220,100779,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,1,Turma A, , 
000000041944,Seg Quar Sex 13:00 - 13:50,0,1,2022-01-07T17:23:00.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2220,100779,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,1,Turma B, , 
000000041945,Seg Quar Sex 07:00 - 07:50,0,1,2022-01-07T17:25:01.000Z,YEAR 6 SP 3HS,2,99,Y6FCLI13,109,podcast,2220,100781,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,1,Turma A, , 
000000041946,Seg Quar Sex 07:00 - 07:50,0,1,2022-01-07T17:27:01.000Z,YEAR 8 SP 3HS,1,117,Y8FCLI33,74,podcast,2220,100783,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,1,Turma A, , 
000000041947,Segunda Quarta Sexta - 08:00/08:50,0,1,2022-01-07T17:29:00.000Z,YEAR 7 SP 3HS,1,115,Y7FCLI23,108,podcast,2220,100782,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,0,,,
000000041948,Seg Quar Sex 09:00 - 09:50,0,1,2022-01-07T17:31:00.000Z,YEAR 9 SP 3HS,1,114,Y9FCLI43,113,podcast,2220,100784,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,26,163,0,0,1,Turma A, , 
000000041949,Segunda Terça Quarta Quinta Sexta - 07:00/07:50,0,1,2022-01-07T18:04:02.000Z,KINDER 1 SP 5HS,2,40,K1FCL5,77,eyoung,2220,100794,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,0,,,
000000041950,Segunda Quarta Sexta - 07:00/07:50,0,1,2022-01-07T18:03:00.000Z,KINDER 1 SP 3HS,2,40,K1FCL3,77,eyoung,2220,100771,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,0,,,
000000041951,Seg Quar Sex 07:00 - 07:50,0,1,2022-01-07T18:07:00.000Z,KINDER 2 SP 3HS,2,40,K2FCL3,78,eyoung,2220,100772,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma A, , 
000000041952,Seg Ter Quar Quin Sex 08:20 - 09:00,0,1,2022-01-07T18:09:00.000Z,KINDER 1 SP 5HS,2,40,K1FCL5,77,eyoung,2220,100794,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma A, , 
000000041953,Seg Quar Sex 12:00 - 12:50,0,1,2022-01-07T18:11:00.000Z,KINDER 3 SP 3HS,2,40,K3FCL3,79,eyoung,2220,100773,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma B, , 
000000041954,Seg Ter Quar Quin 13:10 - 13:50/Sex 16:30 - 17:10,0,1,2022-01-07T18:17:01.000Z,KINDER 1 SP 5HS,2,40,K1FCL5,77,eyoung,2220,100794,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma B, , 
000000041955,Ter Quin Sab 18:00 - 18:50,0,1,2022-01-07T18:18:03.000Z,YEAR 1 SP 3HS,2,91,Y1FCL3,67,eyoung,2220,100774,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma B, , 
000000041956,Ter Quin Sab 12:00 - 12:50,0,1,2022-01-07T18:21:00.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2220,100775,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma B, , 
000000041957,Seg Ter Quar Quin Sex 08:20 - 09:00,0,1,2022-01-07T18:23:01.000Z,KINDER 2 SP 5HS,2,40,K2FCL5,78,eyoung,2220,100795,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma A, , 
000000041958,Seg Ter Quar Quin Sex 13:50 - 14:30,0,1,2022-01-07T18:26:01.000Z,KINDER 2 SP 5HS,2,40,K2FCL5,78,eyoung,2220,100795,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma B, , 
000000041959,Seg Quar Sex 17:00 - 17:50,0,1,2022-01-07T18:28:02.000Z,YEAR 3 SP 3HS,2,87,Y3FCL3,69,eyoung,2220,100776,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma B, , 
000000041960,Seg Quar Sex 16:00 - 16:50,0,1,2022-01-07T18:32:00.000Z,YEAR 4 SP 3HS,2,84,Y4FEF3,70,eyoung,2220,100777,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma B, , 
000000041961,Seg Quar Sex 15:00 - 15:50,0,1,2022-01-07T18:35:00.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2220,100779,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma B, , 
000000041962,Seg Quar Sex 08:00 - 08:50,0,1,2022-01-07T18:37:00.000Z,YEAR 6 SP 3HS,2,99,Y6FCLI13,109,podcast,2220,100781,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma A, , 
000000041963,Quin Sab Dom 07:00 - 07:50,0,1,2022-01-07T18:39:01.000Z,YEAR 7 SP 3HS,1,115,Y7FCLI23,108,podcast,2220,100782,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma A, , 
000000041964,Seg Ter Quar Quin Sex 09:40 - 10:20,0,1,2022-01-07T18:40:09.000Z,KINDER 3 SP 5HS,2,40,K3FCL5,79,eyoung,2220,100796,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma A, , 
000000041965,Ter Quin Sab 13:00 - 13:50,0,1,2022-01-07T18:42:02.000Z,YEAR 8 SP 3HS,1,117,Y8FCLI33,74,podcast,2220,100783,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma A, , 
000000041966,Turma C -  / ,0,1,2022-01-07T18:44:00.000Z,YEAR 8 SP 3HS,1,117,Y8FCLI33,74,podcast,2220,100783,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,,,
000000041967,Seg Ter Quar Quin Sex 14:30 - 15:10,0,1,2022-01-07T18:45:06.000Z,KINDER 3 SP 5HS,2,40,K3FCL5,79,eyoung,2220,100796,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma B, , 
000000041968,Ter Quin Sab 17:00 - 17:50,0,1,2022-01-07T18:45:01.000Z,YEAR 9 SP 3HS,1,114,Y9FCLI43,113,podcast,2220,100784,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma A, , 
000000041969,Sex Sab 19:00 - 19:50,0,1,2022-01-07T18:48:00.000Z,HIGH GLOBAL 1 SP 2HS,1,67,HG1FEF2,105,spboost,2220,100788,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma A, , 
000000041970,Seg Ter Quar 08:30 - 09:20,0,1,2022-01-07T18:54:00.000Z,YEAR 1 SP 3HS,2,91,Y1FCL3,67,eyoung,2220,100774,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma A, , 
000000041971,Seg Quar 06:00 - 06:50,0,1,2022-01-07T18:50:00.000Z,HIGH GLOBAL 2 SP 2HS,2,67,HG2FEF2,107,spboost,2220,100789,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma A, , 
000000041972,Seg Quar 20:00 - 20:50,0,1,2022-01-07T18:53:00.000Z,HIGH GLOBAL 3 SP 2HS,1,68,HG3FEF2,117,spboost,2220,100790,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,6,32,157,0,0,1,Turma A, , 
000000041973,Seg Ter Quar 15:40 - 16:30,0,1,2022-01-07T19:02:00.000Z,YEAR 1 SP 3HS,2,91,Y1FCL3,67,eyoung,2220,100774,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma B, , 
000000041974,Ter Quar 09:30 - 10:20/Sex 08:10 - 09:00,0,1,2022-01-07T19:17:02.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2220,100775,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma A, , 
000000041975,Quar Sex 16:40 - 17:30,0,1,2022-01-07T19:21:00.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2220,100775,ACISP,PBSP,200,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,43,169,0,0,1,Turma B, , 
